"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-04","1.7",",,W"," 0005",",,X"," 0003",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"28.3",",,X","11.1",",,X","   10",",,X","   10",",,X",,,"4.5",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-05","1.7",",,W"," 1941",",,X"," 1214",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"27.8",",,X","12.2",",,X","   10",",,X","  290",",,X",,,"3.6",",,X","5.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-06","2.4",",,W"," 2345",",,X"," 2347",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"28.9",",,X","11.7",",,X","   20",",,X","   20",",,X",,,"5.4",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-07","3.4",",,W"," 1014",",,X"," 1510",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"28.3",",,X","12.2",",,X","  360",",,X","  350",",,X",,,"7.2",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-08","1.3",",,W"," 1318",",,X"," 1317",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"29.4",",,X","14.4",",,X","  350",",,X","  350",",,X",,,"6.3",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-09","2.2",",,W"," 1449",",,X"," 1516",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"29.4",",,X","13.3",",,X","  340",",,X","  350",",,X",,,"6.3",",,X","8.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-10","2.8",",,W"," 0822",",,X"," 0822",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"28.9",",,X","13.3",",,X","   20",",,X","   30",",,X",,,"7.2",",,X","8.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-11","2.3",",,W"," 0641",",,X"," 0635",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"29.4",",,X","15.0",",,X","   20",",,X","   30",",,X",,,"6.3",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-12","3.1",",,W"," 0434",",,X"," 1138",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"20.0",",,X","13.9",",,X","  210",",,X","  210",",,X",,,"5.8",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-13","1.7",",,W"," 2006",",,X"," 2006",",,W","0.0","T,,X,2400","0.0",",,W","0.0",",,W",,,"17.8",",,X","13.9",",,X","  330",",,X","  330",",,X",,,"4.5",",,X","5.4",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-14","1.2",",,W"," 2306",",,X"," 1352",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"19.4",",,X","14.4",",,X","  220",",,X","  260",",,X",,,"3.6",",,X","5.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-15","3.7",",,W"," 1351",",,X"," 1407",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"18.3",",,X","12.2",",,X","  200",",,X","  210",",,X",,,"7.2",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-16","1.9",",,W"," 1539",",,X"," 1547",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"17.8",",,X","11.1",",,X","  260",",,X","  280",",,X",,,"5.8",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-17","3.8",",,W"," 2055",",,X"," 1916",",,W","5.1",",,X,2400","0.0",",,W","0.0",",,W",,,"16.7",",,X","11.1",",,X","  150",",,X","  180",",,X",,,"6.3",",,X","7.6",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-18","2.6",",,W"," 0029",",,X"," 0027",",,W","7.1",",,X,2400","0.0",",,W","0.0",",,W",,,"18.3",",,X","11.1",",,X","  140",",,X","  130",",,X",,,"6.7",",,X","8.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-19","3.2",",,W"," 1541",",,X"," 1541",",,W","0.3",",,X,2400","0.0",",,W","0.0",",,W",,,"20.6",",,X","12.2",",,X","  340",",,X","  340",",,X",,,"6.3",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-20","1.5",",,W"," 2355",",,X"," 2357",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"25.0",",,X","8.9",",,X","  130",",,X","  130",",,X",,,"4.5",",,X","4.5",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-21","2.5",",,W"," 1624",",,X"," 2046",",,W","0.0","T,,X,2400","0.0",",,W","0.0",",,W",,,"24.4",",,X","15.6",",,X","  200",",,X","  210",",,X",,,"5.4",",,X","6.7",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-22","2.6",",,W"," 1228",",,X"," 1444",",,W","0.0","T,,X,2400","0.0",",,W","0.0",",,W",,,"24.4",",,X","16.7",",,X","  220",",,X","  220",",,X",,,"6.3",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-23","2.9",",,W"," 1033",",,X"," 1343",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"26.7",",,X","17.2",",,X","  210",",,X","  250",",,X",,,"6.7",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-24","2.3",",,W"," 2244",",,X"," 2231",",,W","0.0","T,,X,2400","0.0",",,W","0.0",",,W",,,"23.9",",,X","15.6",",,X","  210",",,X","  200",",,X",,,"6.7",",,X","8.9",",,X","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-25","5.1",",,W"," 1139",",,X"," 1138",",,W","4.8",",,X,2400","0.0",",,W","0.0",",,W",,,"19.4",",,X","12.8",",,X","  200",",,X","  210",",,X",,,"13.4",",,X","19.2",",,X","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-26","4.3",",,W"," 2213",",,X"," 2213",",,W","15.0",",,X,2400","0.0",",,W","0.0",",,W",,,"16.1",",,X","11.7",",,X","  220",",,X","  240",",,X",,,"8.9",",,X","10.7",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-27","4.1",",,W"," 1507",",,X"," 1505",",,W","0.3",",,X,2400","0.0",",,W","0.0",",,W",,,"18.3",",,X","10.6",",,X","  200",",,X","  210",",,X",,,"8.0",",,X","10.3",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-28","4.7",",,W"," 1932",",,X"," 1301",",,W","0.0",",,X,2400","0.0",",,W","0.0",",,W",,,"18.3",",,X","8.9",",,X","   20",",,X","  340",",,X",,,"9.4",",,X","11.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-29","1.9",",,W"," 1305",",,X"," 1305",",,W","0.0",",,Z,2400","0.0",",,W","0.0",",,W",,,"25.0",",,X","7.8",",,X","  310",",,X","  310",",,X",,,"4.5",",,X","5.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-09-30","3.1",",,W"," 1552",",,X"," 1554",",,W","0.3",",,X,2400","0.0",",,W","0.0",",,W",,,"18.3",",,X","10.6",",,X","  350",",,X","  360",",,X",,,"8.0",",,X","10.7",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-01","1.7",",,W",,,,,"0.5",",,X,2400","0.0",",,X","0.0",",,X",,,"15.0",",,X","10.0",",,X","  200",",,X","  190",",,X",,,"6.3",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-02","2.0",",,W",,,,,"9.4",",,X,2400","0.0",",,X","0.0",",,X",,,"17.8",",,X","9.4",",,X","  200",",,X","  130",",,X",,,"6.3",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-03","2.7",",,W",,,,,"2.5",",,X,2400","0.0",",,X","0.0",",,X",,,"16.7",",,X","11.1",",,X","  240",",,X","  240",",,X",,,"5.8",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-04","2.8",",,W",,,,,"1.3",",,X,2400","0.0",",,X","0.0",",,X",,,"17.2",",,X","9.4",",,X","  180",",,X","  200",",,X",,,"8.9",",,X","11.2",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-05","1.7",",,W",,,,,"2.3",",,X,2400","0.0",",,X","0.0",",,X",,,"12.8",",,X","9.4",",,X","   40",",,X","  240",",,X",,,"5.4",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-06","1.6",",,W",,,,,"2.8",",,X,2400","0.0",",,X","0.0",",,X",,,"14.4",",,X","9.4",",,X","  210",",,X",,,,,"4.5",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-07","2.4",",,W",,,,,"1.5",",,X,2400","0.0",",,X","0.0",",,X",,,"12.8",",,X","10.0",",,X","  210",",,X","  210",",,X",,,"5.8",",,X","6.7",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-08","2.2",",,W",,,,,"0.5",",,X,2400","0.0",",,X","0.0",",,X",,,"18.3",",,X","7.8",",,X","  210",",,X","  250",",,X",,,"4.5",",,X","6.3",",,X",,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-09","2.1",",,W",,,,,"2.5",",,X,2400","0.0",",,X","0.0",",,X",,,"15.6",",,X","10.6",",,X","   20",",,X","   20",",,X",,,"6.7",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-10","3.0",",,W",,,,,"6.4",",,X,2400","0.0",",,X","0.0",",,X",,,"15.0",",,X","10.6",",,X","  220",",,X","  210",",,X",,,"9.8",",,X","13.4",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-11","6.0",",,W",,,,,"22.6",",,X,2400","0.0",",,X","0.0",",,X",,,"15.0",",,X","11.1",",,X","  190",",,X","  260",",,X",,,"10.7",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-12","4.0",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"15.0",",,X","8.9",",,X","  190",",,X","  210",",,X",,,"8.0",",,X","10.3",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-13","3.4",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"15.0",",,X","6.1",",,X","  360",",,X","   20",",,X",,,"7.2",",,X","8.0",",,X",,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-14","3.6",",,W",,,,,"0.3",",,X,2400","0.0",",,X","0.0",",,X",,,"14.4",",,X","7.2",",,X","   20",",,X","   20",",,X",,,"7.2",",,X","9.4",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-15","3.0",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"13.9",",,X","6.1",",,X","   20",",,X","   30",",,X",,,"6.7",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-16","1.6",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"10.0",",,X","5.6",",,X","  120",",,X","  200",",,X",,,"4.0",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-17","2.6",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"16.1",",,X","5.6",",,X","   10",",,X","   10",",,X",,,"6.7",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-18","3.4",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"19.4",",,X","7.2",",,X","   10",",,X","   10",",,X",,,"8.0",",,X","9.4",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-19","3.2",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"15.0",",,X","8.3",",,X","  220",",,X","  210",",,X",,,"6.7",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-20","2.0",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"15.0",",,X","8.3",",,X","  180",",,X","  180",",,X",,,"6.3",",,X","7.6",",,X",,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-21","4.0",",,W",,,,,"3.0",",,X,2400","0.0",",,X","0.0",",,X",,,"14.4",",,X","10.0",",,X","  200",",,X","  200",",,X",,,"9.8",",,X","11.6",",,X",,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-22","4.6",",,W",,,,,"14.7",",,X,2400","0.0",",,X","0.0",",,X",,,"15.6",",,X","12.8",",,X","  200",",,X","  200",",,X",,,"9.4",",,X","12.5",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-23","1.7",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"13.9",",,X","8.9",",,X","   30",",,X","  270",",,X",,,"4.5",",,X","9.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-24","1.7",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"13.9",",,X","7.2",",,X","  120",",,X","  120",",,X",,,"4.5",",,X","6.7",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-25","2.2",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"12.2",",,X","4.4",",,X","  350",",,X","   10",",,X",,,"6.3",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-26","2.6",",,W",,,,,"0.5",",,X,2400","0.0",",,X","0.0",",,X",,,"10.0",",,X","2.8",",,X","  210",",,X","  220",",,X",,,"7.6",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-27","2.6",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"12.2",",,X","5.0",",,X","  360",",,X","   20",",,X",,,"6.3",",,X","7.6",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-28","3.0",",,W",,,,,"12.7",",,X,2400","0.0",",,X","0.0",",,X",,,"12.2",",,X","5.6",",,X","  180",",,X","  170",",,X",,,"9.4",",,X","11.6",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-29","2.1",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"13.3",",,X","6.7",",,X","  290",",,Z",,,,,"6.3",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-30","4.1",",,W",,,,,"4.1",",,X,2400","0.0",",,X","0.0",",,X",,,"13.9",",,X","6.7",",,X","  210",",,X","  200",",,X",,,"8.9",",,X","11.2",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-10-31","2.3",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"11.7",",,X","5.6",",,X","   20",",,X","   20",",,X",,,"6.7",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-11-01","1.0",",,W"," 9999",",X,X",,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"11.1",",,X","2.8",",,X","   20",",,X",,,,,"4.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-11-02","3.5",",,W"," 9999",",X,X",,,"8.9",",,X,2400","0.0",",,X","0.0",",,X",,,"11.1",",,X","1.1",",,X","  240",",,X","  240",",,X",,,"11.6",",,X","14.3",",,X",,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-11-03","3.1",",,W"," 9999",",X,X",,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"11.1",",,X","4.4",",,X","  190",",,X","  200",",,X",,,"7.2",",,X","10.7",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-11-04","2.6",",,W"," 9999",",X,X",,,"1.3",",,X,2400","0.0",",,X","0.0",",,X",,,"6.7",",,X","2.8",",,X","  120",",,X","   50",",,X",,,"4.0",",,X","6.3",",,X",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-11-05","2.3",",,W"," 9999",",X,X",,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"10.0",",,X","2.2",",,X","  120",",,X","   50",",,X",,,"4.5",",,X","6.7",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-11-06","1.5",",,W"," 9999",",X,X",,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"9.4",",,X","0.0",",,X","   40",",,X","  100",",,X",,,"3.1",",,X","5.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-11-07","3.5",",,W"," 9999",",X,X",,,"0.3",",,X,2400","0.0",",,X","0.0",",,X",,,"9.4",",,X","3.9",",,X","  190",",,X","  190",",,X",,,"7.6",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-11-08","2.0",",,W"," 9999",",X,X",,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"12.8",",,X","5.6",",,X","  220",",,X","  220",",,X",,,"6.7",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
